set,int,length
2,92,278.1
2,93,32.4
2,94,413.1
2,95,629.1
2,96,591.3
2,97,356.4
2,98,1212.3
2,99,1655.1
2,100,388.8
2,101,143.1
2,101,321.3
2,102,453.6
2,102,437.4
2,103,91.8
2,104,993.6
2,105,896.4
2,105,361.8
2,105,410.4
2,106,64.8
2,107,102.6
2,107,270
2,108,415.8
2,109,912.6
2,110,577.8
2,111,356.4
2,112,86.4
2,113,78.3
2,114,21.6
2,114,499.5
2,115,367.2
2,115,291.6
2,116,459
2,117,145.8
2,118,437.4
2,119,426.6
2,119,550.8
2,119,324
3,119,191.7
2,120,318.6
2,121,59.4
2,122,664.2
2,122,359.1
2,122,270
2,122,116.1
2,123,351
2,124,337.5
2,125,666.9
2,126,54
2,127,456.3
2,127,432
2,128,388.8
2,129,918
2,130,564.3
2,131,132.3
2,132,162
2,133,97.2
2,134,785.7
2,135,429.3
2,136,577.8
2,137,116.1
2,138,321.3
2,139,32.4
2,140,434.7
2,141,48.6
2,142,985.5
2,143,207.9
2,143,259.2
2,144,872.1
2,145,602.1
2,146,766.8
2,147,67.5
2,148,72.9
2,148,294.3
2,149,170.1
2,150,696.6
2,151,99.9
2,152,264.6
2,153,29.7
2,154,202.5
2,155,793.8
2,155,364.5
2,156,32.4
2,156,707.4
2,156,126.9
4,156,118.8
2,157,464.4
2,158,405
2,159,137.7
2,160,847.8
2,161,602.1
2,162,18.9
2,163,70.2
2,164,685.8
2,165,162
2,166,591.3
2,166,229.5
2,166,153.9
2,167,623.7
2,168,378
2,168,199.8
4,168,226.8
2,169,380.7
2,170,29.7
2,170,486
2,171,693.9
2,172,64.8
2,173,264.6
2,174,129.6
2,174,199.8
2,175,35.1
2,176,37.8
2,177,804.6
2,178,89.1
2,179,151.2
2,180,534.6
2,180,874.8
2,181,486
3,181,81
2,182,40.5
2,183,99.9
2,184,29.7
2,184,162
3,184,291.6
4,184,580.5
4,184,172.8
2,184,189
2,185,148.5
2,186,307.8
2,187,94.5
2,188,394.2
2,189,801.9
2,189,375.3
2,189,151.2
2,189,442.8
2,189,159.3
2,189,410.4
2,190,407.7
2,191,137.7
2,192,801.9
2,193,110.7
2,193,704.7
2,194,170.1
2,194,642.6
2,195,639.9
3,195,267.3
3,195,372.6
2,196,56.7
2,196,124.2
2,197,567
2,198,64.8
2,199,145.8
2,200,526.5
2,201,226.8
2,202,607.5
2,203,145.8
2,204,699.3
2,205,21.6
2,205,639.9
2,206,342.9
2,206,604.8
2,207,912.6
2,208,639.9
2,209,83.7
2,210,86.4
2,211,202.5
2,212,45.9
2,213,278.1
2,213,704.7
2,214,170.1
2,215,342.9
2,216,629.1
2,217,159.3
2,218,621
2,218,113.4
2,219,672.3
2,220,116.1
2,221,664.2
2,222,680.4
2,223,974.7
2,224,494.1
2,225,380.7
2,226,410.4
2,226,286.2
2,227,423.9
4,227,2254.5
2,228,839.7
2,229,137.7
2,230,8.1
2,231,575.1
2,232,569.7
4,232,29.7
2,233,10.8
2,234,251.1
2,235,48.6
2,236,1031.4
2,236,391.5
2,237,97.2
2,238,27
4,238,129.6
2,239,145.8
2,239,145.8
2,240,175.5
2,240,550.8
2,240,283.5
2,241,550.8
2,242,37.8
2,243,426.6
2,244,164.7
2,245,585.9
2,246,232.2
2,247,297
2,247,677.7
2,248,240.3
2,248,348.3
4,248,202.5
2,249,329.4
2,250,426.6
2,251,62.1
2,252,302.4
2,253,410.4
2,254,189
2,255,110.7
2,256,310.5
2,257,521.1
2,258,40.5
2,259,324
3,259,86.4
2,260,180.9
2,261,32.4
2,262,78.3
2,263,48.6
2,264,37.8
2,265,135
2,265,486
2,265,542.7
2,266,40.5
2,267,429.3
2,267,172.8
2,268,259.2
2,269,556.2
2,269,556.2
2,270,205.2
2,270,116.1
2,270,221.4
2,271,43.2
2,272,89.1
2,273,534.6
2,274,386.1
2,275,486
2,276,210.6
2,277,216
2,277,356.4
2,277,113.4
2,277,135
2,277,648
3,277,450.9
2,278,483.3
2,279,510.3
2,280,62.1
2,281,264.6
3,281,94.5
