set,int,length
2,281,75.6
2,282,237.6
4,282,234.9
2,283,434.7
2,284,294.3
2,285,445.5
2,285,437.4
2,286,461.7
2,287,159.3
2,288,232.2
2,289,75.6
2,290,148.5
4,290,243
2,291,445.5
2,292,475.2
2,293,297
2,294,591.3
2,295,388.8
2,296,386.1
2,296,234.9
3,296,124.2
4,296,407.7
2,297,2.7
2,298,48.6
2,298,432
3,298,108
2,299,364.5
2,300,29.7
2,301,207.9
3,301,245.7
2,302,467.1
2,303,108
2,304,394.2
2,305,437.4
4,305,572.4
2,306,313.2
3,306,564.3
2,307,361.8
4,307,78.3
4,307,24.3
2,308,124.2
3,308,156.6
2,309,89.1
2,309,194.4
2,310,180.9
2,311,405
2,312,367.2
2,313,229.5
2,313,715.5
2,314,321.3
4,314,334.8
4,314,267.3
2,315,18.9
4,315,116.1
2,316,137.7
2,317,642.6
2,318,429.3
2,319,364.5
2,319,159.3
2,320,386.1
2,321,342.9
3,321,94.5
4,321,499.5
2,322,189
2,322,337.5
2,323,72.9
2,324,367.2
2,325,116.1
2,326,180.9
2,327,321.3
2,328,129.6
2,329,143.1
2,330,383.4
2,330,334.8
2,331,318.6
2,332,218.7
2,333,45.9
2,334,251.1
2,335,375.3
2,336,383.4
2,337,175.5
3,337,483.3
2,338,426.6
4,338,132.3
2,339,151.2
3,339,450.9
2,340,126.9
2,341,108
2,342,113.4
2,343,72.9
2,344,307.8
2,345,216
3,345,610.2
3,345,267.3
2,345,437.4
2,346,129.6
2,347,75.6
3,347,334.8
2,348,51.3
2,349,110.7
2,350,56.7
2,350,202.5
2,351,299.7
2,352,48.6
2,353,529.2
2,354,324
2,355,199.8
2,356,8.1
2,357,197.1
2,358,267.3
2,359,159.3
2,360,486
2,361,108
2,362,62.1
2,363,221.4
2,364,375.3
3,364,102.6
2,365,367.2
2,366,307.8
2,367,148.5
2,368,59.4
2,369,75.6
2,370,97.2
2,371,329.4
2,371,297
2,371,267.3
2,372,399.6
2,373,70.2
2,374,2.7
2,374,540
2,375,483.3
2,376,56.7
2,377,186.3
3,377,51.3
2,378,54
2,379,315.9
2,380,321.3
2,381,180.9
4,381,29.7
2,382,326.7
2,382,264.6
2,383,70.2
2,384,167.4
3,384,259.2
2,385,288.9
2,386,278.1
2,387,318.6
2,388,229.5
4,388,105.3
2,389,137.7
2,390,291.6
2,391,78.3
2,392,396.9
4,392,264.6
4,392,40.5
2,393,253.8
2,394,137.7
4,394,340.2
4,394,337.5
2,395,70.2
2,396,48.6
2,397,32.4
2,398,67.5
2,399,445.5
2,400,243
2,401,151.2
2,401,526.5
2,401,286.2
4,401,496.8
3,401,194.4
4,401,164.7
2,402,261.9
3,402,248.4
4,402,94.5
2,403,232.2
2,404,221.4
4,404,418.5
2,405,83.7
2,406,469.8
2,407,199.8
3,407,221.4
4,407,448.2
2,408,140.4
2,409,91.8
4,409,29.7
2,410,928.8
4,410,207.9
2,411,248.4
4,411,299.7
2,412,183.6
2,413,137.7
2,414,102.6
3,414,464.4
2,415,272.7
3,415,380.7
4,415,369.9
3,415,110.7
4,415,537.3
2,416,156.6
2,417,183.6
3,417,286.2
2,418,286.2
2,419,189
2,420,189
2,421,32.4
2,422,81
2,423,94.5
4,423,224.1
3,423,113.4
2,424,29.7
2,425,97.2
4,425,510.3
2,426,5.4
4,426,229.5
2,427,510.3
2,428,143.1
2,429,167.4
2,430,110.7
4,430,54
3,430,321.3
4,430,313.2
4,430,685.8
2,431,189
2,431,791.1
2,432,280.8
3,432,35.1
2,432,81
4,432,329.4
2,433,210.6
2,434,172.8
2,435,189
2,435,210.6
2,436,199.8
2,437,118.8
4,437,291.6
2,438,145.8
4,438,764.1
2,439,162
2,439,164.7
4,439,240.3
2,440,140.4
3,440,569.7
2,441,54
4,441,342.9
3,441,783
2,442,189
2,443,156.6
3,443,83.7
3,443,402.3
4,443,8.1
4,443,10.8
2,444,2.7
2,445,13.5
2,446,407.7
2,447,205.2
2,448,2.7
2,448,369.9
2,449,118.8
2,450,97.2
2,451,172.8
2,452,140.4
2,453,145.8
2,454,10.8
4,454,137.7
3,454,226.8
3,454,116.1
4,454,145.8
3,454,313.2
2,455,137.7
2,456,143.1
2,457,183.6
4,457,324
2,458,156.6
2,459,121.5
2,460,170.1
2,461,148.5
2,462,140.4
3,462,364.5
2,463,37.8
2,464,8.1
2,465,48.6
3,465,129.6
4,465,791.1
2,466,94.5
2,467,845.1
2,468,129.6
2,469,156.6
2,470,137.7
2,471,113.4
3,471,359.1
4,471,126.9
2,472,137.7
4,472,820.8
2,473,105.3
2,474,67.5
2,475,118.8
4,475,318.6
2,476,97.2
2,477,108
2,478,145.8
2,479,113.4
2,480,132.3
2,481,108
3,481,280.8
2,482,91.8
2,483,164.7
3,483,205.2
4,483,78.3
2,484,135
2,485,110.7
2,486,43.2
2,487,105.3
2,488,105.3
2,489,126.9
2,490,283.5
2,491,118.8
2,492,91.8
2,493,89.1
3,493,240.3
4,493,126.9
2,494,83.7
2,495,99.9
2,496,135
2,497,97.2
2,498,121.5
4,498,13.5
2,499,91.8
2,500,62.1
2,501,24.3
2,502,105.3
2,503,108
2,504,94.5
2,505,64.8
2,506,81
3,506,145.8
4,506,321.3
4,506,135
4,506,394.2
2,507,329.4
2,508,197.1
2,509,62.1
2,509,45.9
2,510,27
2,511,67.5
2,512,89.1
2,513,70.2
2,514,67.5
2,514,8.1
2,515,283.5
2,516,110.7
2,517,59.4
4,517,310.5
2,518,64.8
2,519,59.4
2,520,324
2,521,315.9
2,522,62.1
2,523,245.7
4,523,251.1
3,523,54
2,524,59.4
4,524,672.3
2,524,229.5
2,525,67.5
2,526,48.6
2,527,62.1
3,527,461.7
4,527,86.4
2,528,67.5
2,529,40.5
3,529,418.5
4,529,791.1
2,530,45.9
2,531,43.2
2,532,113.4
2,533,40.5
2,534,32.4
2,535,70.2
2,536,8.1
2,537,35.1
4,537,110.7
2,538,27
2,539,32.4
2,539,621
2,540,596.7
2,541,24.3
2,542,261.9
2,543,35.1
2,544,27
2,545,16.2
2,546,18.9
2,547,410.4
2,548,272.7
2,549,13.5
2,550,18.9
2,551,89.1
2,552,13.5
3,552,226.8
4,552,297
4,552,337.5
2,553,108
2,554,8.1
2,555,8.1
4,555,288.9
4,555,318.6
4,555,5.4
2,556,2.7
2,557,2.7
2,558,2.7
3,0,540
3,0,440.1
3,0,294.3
3,0,56.7
3,0,118.8
3,0,27
3,0,78.3
3,0,153.9
3,0,523.8
3,0,159.3
3,0,48.6
3,0,170.1
3,0,129.6
3,0,869.4
3,0,83.7
3,0,21.6
3,0,896.4
3,0,129.6
3,0,116.1
3,0,89.1
3,0,348.3
3,0,191.7
3,0,35.1
3,0,418.5
3,0,599.4
3,0,518.4
3,0,639.9
3,0,469.8
3,0,610.2
3,0,167.4
3,0,472.5
3,0,432
3,0,0
3,0,440.1
3,0,189
3,0,712.8
3,0,153.9
3,0,353.7
3,0,121.5
3,0,1036.8
4,0,259.2
3,0,153.9
3,0,356.4
3,0,99.9
3,0,599.4
3,0,94.5
3,0,99.9
3,0,43.2
3,0,240.3
3,0,91.8
3,0,653.4
3,0,556.2
3,0,477.9
3,0,226.8
3,0,469.8
3,0,442.8
3,0,275.4
3,0,618.3
3,0,423.9
3,0,542.7
4,0,151.2
3,0,756
3,0,502.2
3,0,361.8
3,0,545.4
3,0,475.2
3,0,81
3,0,450.9
3,0,218.7
3,0,375.3
3,0,459
3,0,202.5
3,0,51.3
3,0,440.1
4,0,116.1
3,0,275.4
3,0,1061.1
4,0,294.3
3,0,151.2
3,0,899.1
3,0,143.1
3,0,513
3,0,124.2
3,0,75.6
3,0,234.9
3,0,610.2
3,0,202.5
3,0,645.3
3,0,648
3,0,583.2
3,0,351
4,0,234.9
3,0,305.1
3,0,418.5
3,0,229.5
3,0,885.6
3,0,399.6
3,0,207.9
4,0,291.6
3,0,94.5
3,0,369.9
3,0,510.3
3,0,542.7
3,0,423.9
3,0,199.8
3,0,405
3,0,21.6
4,0,261.9
3,0,432
3,0,51.3
3,0,364.5
4,0,332.1
3,0,405
3,0,337.5
3,0,567
3,0,507.6
3,0,78.3
4,0,305.1
3,0,480.6
3,0,348.3
3,0,467.1
4,0,178.2
3,0,307.8
3,0,1028.7
3,0,556.2
3,0,442.8
4,0,59.4
3,0,253.8
3,0,356.4
3,0,491.4
3,0,475.2
3,0,348.3
3,0,310.5
3,0,450.9
3,0,116.1
4,0,164.7
3,0,340.2
3,0,153.9
4,0,634.5
3,0,172.8
3,0,86.4
3,0,356.4
3,0,329.4
3,0,229.5
4,0,232.2
3,0,356.4
3,0,483.3
3,0,631.8
3,0,645.3
3,0,64.8
3,0,70.2
3,0,302.4
3,0,253.8
3,0,337.5
3,0,234.9
3,0,226.8
3,0,553.5
3,0,321.3
3,0,456.3
3,0,637.2
4,0,2.7
3,0,367.2
3,0,332.1
3,0,315.9
3,0,256.5
3,0,224.1
3,0,288.9
3,0,234.9
3,0,318.6
3,0,27
3,0,513
3,0,375.3
4,0,180.9
3,0,891
4,0,126.9
3,0,442.8
4,0,197.1
3,0,777.6
4,0,777.6
3,0,291.6
3,0,297
3,0,901.8
3,0,766.8
4,0,240.3
3,0,375.3
3,0,337.5
3,0,550.8
4,0,94.5
3,0,16.2
4,0,297
3,0,399.6
3,0,731.7
3,0,437.4
3,0,507.6
4,0,537.3
3,0,256.5
3,0,202.5
4,0,399.6
4,0,375.3
3,0,477.9
4,0,48.6
3,0,243
3,0,464.4
4,0,70.2
3,0,224.1
4,0,159.3
3,0,318.6
3,0,340.2
4,0,45.9
3,0,418.5
3,0,783
3,0,594
3,0,307.8
4,0,48.6
3,0,232.2
3,0,521.1
4,0,162
3,0,18.9
4,0,367.2
3,0,307.8
3,0,91.8
3,0,248.4
3,0,78.3
4,0,216
3,0,423.9
4,0,164.7
3,0,153.9
3,0,545.4
4,0,345.6
3,0,267.3
4,0,62.1
3,0,432
4,0,37.8
3,0,426.6
4,0,32.4
3,0,364.5
4,0,180.9
3,0,259.2
4,0,78.3
3,0,267.3
4,0,891
3,0,243
4,0,16.2
3,0,342.9
4,0,81
3,0,213.3
3,0,326.7
4,0,186.3
3,0,116.1
4,0,504.9
3,0,359.1
3,0,213.3
4,0,99.9
3,0,334.8
4,0,353.7
3,0,151.2
4,0,472.5
3,0,324
3,0,251.1
4,0,259.2
3,0,54
3,0,364.5
3,0,348.3
3,0,180.9
4,0,221.4
3,0,218.7
3,0,375.3
4,0,162
3,0,531.9
4,0,442.8
3,0,334.8
4,0,10.8
3,0,310.5
4,0,445.5
3,0,375.3
4,0,213.3
3,0,294.3
4,0,216
3,0,372.6
3,0,440.1
4,0,72.9
3,0,229.5
4,0,40.5
3,0,526.5
4,0,494.1
3,0,291.6
4,0,113.4
3,0,1169.1
3,0,545.4
3,0,43.2
4,0,453.6
3,0,334.8
4,0,64.8
3,0,102.6
4,0,367.2
3,0,124.2
4,0,243
3,0,402.3
4,0,159.3
4,0,116.1
3,0,272.7
4,0,118.8
3,0,261.9
3,0,259.2
3,0,116.1
4,0,286.2
3,0,137.7
4,0,153.9
3,0,224.1
4,0,145.8
4,0,677.7
3,0,434.7
3,0,194.4
4,0,383.4
3,0,151.2
4,0,369.9
3,0,477.9
4,0,24.3
3,0,32.4
4,0,240.3
3,0,256.5
3,0,421.2
3,0,153.9
4,0,86.4
4,0,504.9
3,0,110.7
3,0,920.7
4,0,610.2
3,0,199.8
4,0,205.2
3,0,199.8
4,0,548.1
3,0,124.2
4,0,126.9
3,0,143.1
4,0,108
3,0,216
4,0,599.4
4,0,394.2
4,0,442.8
4,0,380.7
4,0,313.2
3,0,124.2
3,0,183.6
4,0,54
3,0,172.8
4,0,116.1
4,0,456.3
3,0,507.6
4,0,164.7
3,0,267.3
4,0,129.6
4,0,221.4
3,0,132.3
4,0,186.3
4,0,307.8
3,0,116.1
4,0,189
3,0,183.6
4,0,297
4,0,194.4
3,0,291.6
4,0,461.7
4,0,270
3,0,72.9
4,0,342.9
4,0,607.5
3,0,245.7
3,0,81
4,0,205.2
4,0,21.6
3,0,410.4
4,0,432
4,0,294.3
4,0,27
3,0,294.3
4,0,286.2
3,0,67.5
4,0,334.8
3,0,286.2
4,0,569.7
4,0,421.2
4,0,359.1
4,0,356.4
3,0,21.6
4,0,313.2
3,0,707.4
4,0,661.5
3,0,16.2
4,0,62.1
3,0,356.4
4,0,86.4
4,0,48.6
4,0,315.9
4,0,699.3
4,0,448.2
3,0,486
4,0,194.4
4,0,299.7
4,0,1012.5
4,0,353.7
4,0,353.7
4,0,480.6
4,0,261.9
3,0,456.3
4,0,270
4,0,272.7
4,0,356.4
4,0,216
4,0,874.8
3,0,847.8
4,0,121.5
3,0,680.4
4,0,494.1
4,0,982.8
4,0,618.3
3,0,297
4,0,1171.8
4,0,297
3,0,421.2
3,0,545.4
3,0,0
4,0,494.1
3,0,248.4
4,0,394.2
4,0,510.3
4,0,429.3
4,0,558.9
4,0,618.3
3,0,567
4,0,159.3
4,0,432
3,0,270
3,0,415.8
4,0,326.7
4,0,245.7
3,0,318.6
3,0,270
3,0,240.3
3,0,140.4
4,0,615.6
4,0,318.6
4,0,990.9
3,0,267.3
4,0,531.9
4,0,288.9
4,0,407.7
4,0,189
4,0,526.5
4,0,567
4,0,604.8
4,0,297
3,0,669.6
4,0,966.6
3,0,737.1
4,0,345.6
4,0,329.4
4,0,477.9
4,0,278.1
3,0,167.4
4,0,310.5
3,0,199.8
4,0,170.1
4,0,469.8
3,0,27
4,0,585.9
4,0,699.3
3,0,270
4,0,321.3
4,0,237.6
3,0,194.4
4,0,189
3,0,437.4
4,0,534.6
3,0,747.9
3,0,105.3
4,0,837
3,0,888.3
3,0,356.4
4,0,294.3
3,0,291.6
4,0,37.8
4,0,234.9
4,0,305.1
4,0,256.5
4,0,361.8
4,0,218.7
4,0,696.6
4,0,529.2
3,0,391.5
4,0,480.6
4,0,459
4,0,237.6
3,0,113.4
4,0,496.8
4,0,666.9
3,0,445.5
4,0,221.4
4,0,521.1
3,0,529.2
4,0,340.2
4,0,140.4
4,0,607.5
3,0,151.2
4,0,108
4,0,321.3
4,0,291.6
3,0,812.7
4,0,29.7
3,0,380.7
4,0,469.8
4,0,237.6
4,0,577.8
4,0,696.6
4,0,202.5
4,0,1128.6
4,0,472.5
3,0,405
4,0,299.7
3,0,577.8
4,0,499.5
4,0,413.1
4,0,326.7
4,0,699.3
4,0,261.9
4,0,261.9
4,0,275.4
4,0,337.5
4,0,256.5
4,0,710.1
3,0,407.7
3,0,383.4
4,0,194.4
4,0,407.7
4,0,828.9
3,0,675
3,0,718.2
4,0,704.7
3,0,205.2
4,0,318.6
4,0,251.1
4,0,693.9
4,0,361.8
3,0,240.3
3,0,145.8
4,0,75.6
4,0,261.9
4,0,453.6
4,0,299.7
4,0,1425.6
4,0,229.5
4,0,634.5
4,0,402.3
3,0,631.8
4,0,83.7
4,0,483.3
4,0,383.4
4,0,118.8
4,0,758.7
3,0,388.8
4,0,51.3
4,0,534.6
4,0,410.4
4,0,272.7
4,0,294.3
4,0,415.8
4,0,64.8
4,0,450.9
3,0,240.3
4,0,423.9
4,0,545.4
4,0,129.6
3,0,315.9
4,0,488.7
4,0,637.2
4,0,521.1
4,0,24.3
4,0,499.5
4,0,656.1
4,0,456.3
4,0,8.1
4,0,442.8
4,0,99.9
4,0,294.3
3,0,261.9
4,0,464.4
4,0,248.4
4,0,240.3
4,0,572.4
3,0,280.8
4,0,469.8
4,0,380.7
3,0,737.1
4,0,445.5
4,0,45.9
4,0,540
4,0,224.1
3,0,299.7
4,0,448.2
4,0,464.4
4,0,253.8
3,0,243
4,0,170.1
4,0,356.4
4,0,291.6
4,0,345.6
4,0,159.3
3,0,488.7
3,0,143.1
4,0,251.1
3,0,399.6
4,0,10.8
4,0,386.1
3,0,197.1
3,0,186.3
4,0,207.9
3,0,550.8
4,0,348.3
4,0,375.3
4,0,210.6
3,0,205.2
4,0,720.9
4,0,102.6
4,0,288.9
4,0,386.1
4,0,137.7
4,0,429.3
3,0,245.7
4,0,845.1
4,0,464.4
3,0,394.2
4,0,307.8
4,0,361.8
4,0,89.1
4,0,329.4
4,0,99.9
4,0,386.1
4,0,518.4
4,0,372.6
4,0,675
4,0,445.5
4,0,391.5
4,0,288.9
4,0,321.3
3,0,402.3
4,0,270
4,0,704.7
3,0,515.7
4,0,140.4
4,0,464.4
4,0,531.9
4,0,299.7
4,0,113.4
3,0,232.2
4,0,556.2
4,0,410.4
3,0,456.3
4,0,216
4,0,221.4
4,0,367.2
3,0,78.3
4,0,318.6
4,0,234.9
4,0,248.4
4,0,237.6
4,0,288.9
4,0,5.4
4,0,413.1
3,0,553.5
4,0,218.7
4,0,405
3,0,278.1
3,0,251.1
4,0,278.1
4,0,329.4
4,0,221.4
4,0,140.4
3,0,162
3,0,305.1
4,0,297
4,0,145.8
4,0,251.1
4,0,594
4,0,380.7
3,0,351
4,0,108
4,0,278.1
4,0,183.6
4,0,280.8
4,0,183.6
4,0,194.4
4,0,361.8
4,0,132.3
4,0,116.1
4,0,256.5
4,0,13.5
4,0,310.5
4,0,256.5
4,0,2.7
4,0,191.7
4,0,32.4
4,0,224.1
3,0,351
4,0,18.9
4,0,226.8
3,0,153.9
4,0,170.1
3,0,796.5
4,0,205.2
4,0,178.2
4,0,232.2
4,0,189
4,0,175.5
4,0,275.4
4,0,143.1
4,0,121.5
4,0,318.6
4,0,483.3
3,0,332.1
4,0,27
4,0,205.2
4,0,186.3
4,0,661.5
3,0,531.9
3,0,240.3
4,0,75.6
4,0,124.2
4,0,191.7
3,0,237.6
4,0,126.9
4,0,75.6
3,0,734.4
4,0,97.2
4,0,577.8
4,0,129.6
4,0,83.7
4,0,72.9
4,0,221.4
4,0,110.7
4,0,0
4,0,110.7
4,0,232.2
3,0,248.4
4,0,170.1
4,0,189
3,0,164.7
4,0,124.2
4,0,48.6
4,0,72.9
4,0,43.2
4,0,210.6
4,0,10.8
4,0,788.4
4,0,329.4
4,0,54
3,0,0
4,0,89.1
4,0,48.6
4,0,399.6
3,0,170.1
3,0,534.6
4,0,43.2
4,0,54
4,0,64.8
4,0,577.8
3,0,324
4,0,8.1
4,0,718.2
4,0,145.8
4,0,2.7
4,0,372.6
2,0,16.2
4,0,35.1
4,0,8.1
3,0,259.2
3,0,378
4,0,199.8
3,0,186.3
4,0,213.3
4,0,140.4
3,0,27
4,0,456.3
2,0,423.9
4,0,221.4
4,0,383.4
3,0,315.9
4,0,27
4,0,426.6
4,0,861.3
3,0,715.5
3,0,712.8
3,0,264.6
4,0,40.5
4,0,1082.7
4,0,324
4,0,434.7
4,0,16.2
4,0,477.9
4,0,81
4,0,64.8
4,0,45.9
2,0,1074.6
4,0,56.7
4,0,126.9
2,0,526.5
2,0,915.3
3,0,159.3
4,0,399.6
4,0,353.7
2,0,194.4
3,0,310.5
3,0,24.3
4,0,677.7
2,0,321.3
4,0,178.2
4,0,137.7
4,0,270
2,0,248.4
4,0,345.6
2,0,37.8
4,0,386.1
3,0,499.5
3,0,153.9
4,0,210.6
4,0,402.3
2,0,248.4
4,0,205.2
3,0,575.1
3,0,259.2
4,0,383.4
4,0,24.3
3,0,313.2
3,0,135
4,0,245.7
3,0,324
4,0,610.2
2,0,162
4,0,477.9
3,0,110.7
4,0,572.4
3,0,359.1
4,0,683.1
4,0,259.2
4,0,461.7
4,0,413.1
2,0,35.1
4,0,375.3
3,0,164.7
4,0,129.6
3,0,86.4
4,0,232.2
4,0,232.2
2,0,688.5
4,0,715.5
2,0,288.9
4,0,291.6
4,0,137.7
4,0,712.8
4,0,518.4
4,0,558.9
2,0,21.6
2,0,572.4
4,0,40.5
4,0,407.7
4,0,510.3
2,0,213.3
4,0,43.2
4,0,256.5
3,0,89.1
4,0,437.4
2,0,502.2
2,0,953.1
2,0,32.4
4,0,118.8
2,0,145.8
2,0,450.9
2,0,405
3,0,496.8
4,0,391.5
3,0,567
2,0,62.1
2,0,51.3
3,0,178.2
4,0,205.2
3,0,683.1
4,0,151.2
4,0,256.5
3,0,248.4
2,0,56.7
3,0,315.9
4,0,148.5
2,0,256.5
3,0,229.5
2,0,143.1
4,0,351
2,0,27
3,0,356.4
4,0,27
3,0,32.4
2,0,966.6
2,0,286.2
3,0,151.2
4,0,831.6
4,0,99.9
2,0,97.2
4,0,286.2
2,0,229.5
2,0,348.3
4,0,99.9
2,0,261.9
3,0,445.5
3,0,321.3
3,0,413.1
2,0,67.5
2,0,91.8
4,0,224.1
3,0,307.8
3,0,253.8
3,0,199.8
4,0,27
4,0,240.3
4,0,264.6
3,0,94.5
4,0,750.6
4,0,899.1
3,0,469.8
4,0,72.9
4,0,121.5
4,0,18.9
3,0,197.1
2,0,769.5
2,0,618.3
3,0,348.3
4,0,75.6
2,0,8.1
4,0,502.2
3,0,329.4
3,0,321.3
4,0,108
3,0,653.4
4,0,375.3
2,0,434.7
3,0,788.4
4,0,126.9
4,0,143.1
4,0,504.9
2,0,345.6
3,0,326.7
2,0,423.9
2,0,170.1
2,0,113.4
2,0,205.2
4,0,43.2
2,0,297
2,0,475.2
4,0,332.1
2,0,170.1
3,0,432
2,0,27
2,0,56.7
2,0,167.4
2,0,669.6
4,0,502.2
4,0,437.4
4,0,43.2
2,0,1098.9
4,0,275.4
4,0,364.5
2,0,159.3
2,0,567
2,0,91.8
3,0,866.7
2,0,124.2
4,0,75.6
2,0,677.7
2,0,450.9
2,0,367.2
2,0,440.1
4,0,148.5
2,0,256.5
2,0,226.8
2,0,494.1
3,0,380.7
2,0,523.8
3,0,712.8
2,0,324
2,0,483.3
2,0,45.9
2,0,264.6
3,0,594
3,0,75.6
4,0,626.4
3,0,29.7
4,0,40.5
2,0,45.9
2,0,27
3,0,612.9
2,0,270
2,0,32.4
2,0,151.2
4,0,421.2
2,0,210.6
3,0,45.9
4,0,467.1
2,0,24.3
2,0,83.7
2,0,564.3
2,0,64.8
4,0,369.9
2,0,178.2
3,0,302.4
2,0,696.6
2,0,270
2,0,248.4
2,0,86.4
4,0,261.9
4,0,283.5
3,0,375.3
2,0,5.4
3,0,434.7
2,0,62.1
3,0,99.9
3,0,89.1
4,0,521.1
4,0,353.7
4,0,275.4
2,0,70.2
2,0,413.1
2,0,5.4
4,0,372.6
4,0,459
2,0,324
2,0,847.8
4,0,429.3
4,0,234.9
2,0,86.4
3,0,434.7
2,0,326.7
2,0,118.8
2,0,1379.7
2,0,94.5
4,0,253.8
2,0,43.2
4,0,1398.6
4,0,135
2,0,645.3
2,0,440.1
4,0,99.9
2,0,461.7
2,0,40.5
4,0,502.2
3,0,351
4,0,216
3,0,253.8
3,0,159.3
2,0,237.6
2,0,864
2,0,588.6
2,0,793.8
3,0,186.3
4,0,105.3
4,0,375.3
2,0,8.1
3,0,499.5
4,0,64.8
3,0,1244.7
4,0,410.4
2,0,307.8
2,0,213.3
2,0,294.3
2,0,418.5
4,0,226.8
2,0,477.9
2,0,8.1
2,0,426.6
2,0,550.8
2,0,2.7
4,0,167.4
2,0,540
4,0,369.9
3,0,351
2,0,45.9
2,0,585.9
2,0,37.8
2,0,307.8
2,0,159.3
2,0,658.8
4,0,380.7
2,0,467.1
4,0,464.4
4,0,321.3
3,0,583.2
2,0,280.8
4,0,275.4
2,0,1206.9
2,0,78.3
4,0,788.4
3,0,326.7
2,0,221.4
4,0,56.7
2,0,226.8
3,0,221.4
3,0,259.2
4,0,329.4
2,0,253.8
2,0,172.8
4,0,253.8
2,0,175.5
2,0,874.8
2,0,18.9
4,0,221.4
3,0,396.9
4,0,145.8
2,0,1026
2,0,604.8
4,0,567
3,0,407.7
4,0,2.7
2,0,237.6
2,0,64.8
2,0,731.7
3,0,318.6
4,0,324
2,0,221.4
2,0,726.3
2,0,232.2
2,0,486
2,0,877.5
3,0,183.6
3,0,707.4
2,0,507.6
2,0,399.6
2,0,54
3,0,118.8
4,0,164.7
2,0,29.7
4,0,475.2
2,0,202.5
3,0,226.8
2,0,240.3
2,0,834.3
2,0,264.6
4,0,226.8
3,0,294.3
2,0,261.9
2,0,666.9
2,0,102.6
4,0,48.6
4,0,380.7
2,0,148.5
2,0,297
2,0,132.3
2,0,634.5
2,0,583.2
2,0,623.7
2,0,318.6
2,0,691.2
2,0,286.2
2,0,383.4
4,0,456.3
3,0,542.7
3,0,453.6
2,0,297
2,0,583.2
2,0,1017.9
2,0,267.3
2,0,764.1
2,0,909.9
2,1,329.4
2,1,494.1
3,1,461.7
3,1,461.7
4,1,315.9
2,2,191.7
3,2,2.7
2,2,288.9
3,2,105.3
4,2,715.5
2,3,302.4
2,4,218.7
2,4,64.8
2,4,766.8
2,5,353.7
3,5,194.4
4,5,310.5
2,5,1571.4
2,6,2.7
2,7,251.1
2,8,545.4
2,8,378
2,9,245.7
2,9,261.9
3,9,45.9
4,9,175.5
2,9,299.7
2,9,278.1
2,10,369.9
2,10,912.6
2,10,270
2,10,461.7
2,10,818.1
2,11,1082.7
3,11,240.3
2,12,642.6
4,12,94.5
2,13,261.9
2,14,704.7
3,14,353.7
2,15,183.6
2,16,27
4,16,29.7
2,16,432
2,17,129.6
2,17,229.5
2,18,40.5
2,18,472.5
2,19,558.9
4,19,467.1
2,19,510.3
2,19,375.3
2,19,245.7
4,19,502.2
2,20,189
2,21,24.3
3,21,221.4
3,21,315.9
2,22,21.6
2,23,129.6
2,23,153.9
2,23,531.9
4,23,245.7
2,23,59.4
3,23,180.9
2,24,51.3
3,24,677.7
2,24,720.9
2,25,264.6
2,26,456.3
2,27,237.6
2,27,472.5
2,28,596.7
2,29,56.7
2,29,626.4
2,30,367.2
4,30,218.7
2,30,299.7
2,30,283.5
3,30,399.6
2,30,1255.5
2,30,461.7
2,31,226.8
2,32,307.8
3,32,256.5
2,32,969.3
2,32,594
2,32,672.3
3,32,359.1
2,32,178.2
2,33,264.6
2,33,21.6
2,34,148.5
2,35,299.7
2,36,718.2
2,37,342.9
2,37,1071.9
3,37,283.5
4,37,24.3
2,38,445.5
2,38,529.2
2,39,766.8
2,40,10.8
2,41,418.5
2,41,253.8
2,42,772.2
4,42,243
2,42,1015.2
3,42,637.2
2,42,1034.1
3,42,229.5
4,42,712.8
2,42,353.7
3,42,297
4,42,585.9
2,43,202.5
3,43,256.5
2,44,707.4
2,44,18.9
4,44,24.3
2,45,140.4
2,45,164.7
4,45,402.3
2,46,5.4
2,46,666.9
3,46,248.4
3,46,110.7
4,46,232.2
4,46,321.3
2,46,310.5
2,46,669.6
3,46,237.6
4,46,434.7
2,46,353.7
2,47,159.3
3,47,224.1
4,47,94.5
2,48,434.7
2,48,337.5
4,48,440.1
4,48,10.8
2,49,18.9
4,49,186.3
2,50,64.8
2,50,359.1
3,50,394.2
3,50,556.2
2,51,29.7
2,52,402.3
2,52,464.4
4,52,156.6
4,52,432
2,53,62.1
2,54,893.7
2,55,388.8
4,55,148.5
2,56,108
2,56,248.4
2,57,97.2
2,58,288.9
2,58,1317.6
2,59,29.7
2,59,237.6
4,59,97.2
2,60,118.8
2,60,361.8
4,60,240.3
2,60,955.8
3,60,583.2
2,60,318.6
2,61,102.6
2,61,197.1
4,61,13.5
4,61,18.9
2,62,232.2
2,63,126.9
2,64,494.1
3,64,75.6
2,65,434.7
2,66,145.8
2,67,445.5
3,67,329.4
2,68,2.7
2,68,399.6
3,68,124.2
4,68,253.8
2,69,594
2,69,572.4
2,69,464.4
2,70,494.1
2,71,305.1
2,72,224.1
2,73,437.4
3,73,172.8
2,74,793.8
4,74,116.1
3,74,399.6
4,74,294.3
2,74,332.1
2,75,477.9
4,75,372.6
3,75,364.5
4,75,126.9
2,76,232.2
2,77,202.5
3,77,291.6
2,78,91.8
2,79,64.8
3,79,353.7
4,79,504.9
2,80,145.8
2,81,162
2,82,72.9
2,83,210.6
