set,int,length
2,276,248.4
4,276,423.9
2,277,167.4
2,277,21.6
2,278,318.6
4,278,529.2
4,278,464.4
2,279,75.6
2,280,35.1
4,280,1101.6
2,281,340.2
3,281,197.1
4,281,637.2
2,281,210.6
3,281,237.6
4,281,688.5
2,282,267.3
3,282,707.4
2,283,72.9
3,283,348.3
4,283,459
2,284,361.8
3,284,664.2
4,284,318.6
2,285,302.4
2,285,234.9
2,286,67.5
3,286,953.1
2,287,237.6
4,287,5.4
3,287,388.8
2,288,207.9
3,288,434.7
4,288,191.7
2,289,324
2,289,35.1
2,290,294.3
2,291,280.8
2,292,129.6
2,293,72.9
2,293,234.9
3,293,1090.8
2,294,59.4
2,295,313.2
2,296,326.7
2,297,310.5
3,297,324
2,298,340.2
2,299,86.4
2,300,180.9
2,300,410.4
3,300,170.1
2,301,283.5
3,301,464.4
2,302,294.3
2,303,75.6
2,304,259.2
2,305,307.8
2,306,210.6
4,306,720.9
4,306,750.6
2,307,156.6
4,307,1120.5
2,307,637.2
2,308,5.4
2,308,267.3
2,308,367.2
2,309,334.8
4,309,445.5
2,309,105.3
3,309,1166.4
3,309,1147.5
4,309,137.7
4,309,491.4
2,309,151.2
2,309,118.8
4,309,45.9
2,309,594
3,309,1042.2
4,309,137.7
2,310,353.7
4,310,164.7
2,311,259.2
2,312,324
2,313,299.7
3,313,143.1
4,313,926.1
2,314,8.1
2,315,261.9
4,315,853.2
2,316,283.5
3,316,329.4
2,317,283.5
4,317,288.9
2,318,143.1
2,318,990.9
2,319,272.7
2,320,380.7
3,320,156.6
2,321,78.3
2,321,618.3
2,322,159.3
2,323,202.5
3,323,37.8
4,323,1058.4
2,324,232.2
2,324,243
3,324,283.5
4,324,567
2,325,275.4
2,326,83.7
2,327,43.2
3,327,467.1
4,327,172.8
4,327,270
4,327,207.9
3,327,396.9
2,327,21.6
2,328,297
2,329,110.7
2,330,102.6
4,330,294.3
2,331,259.2
2,332,380.7
2,333,288.9
2,334,70.2
2,334,121.5
2,335,218.7
2,336,229.5
2,337,62.1
2,338,226.8
3,338,432
2,339,469.8
4,339,75.6
2,340,48.6
2,341,197.1
2,342,56.7
3,342,126.9
4,342,891
4,342,45.9
4,342,888.3
4,342,977.4
2,343,183.6
2,343,237.6
2,344,27
2,345,121.5
2,346,140.4
2,347,43.2
4,347,102.6
4,347,542.7
2,348,126.9
2,349,459
3,349,267.3
2,350,75.6
2,350,542.7
3,350,199.8
4,350,332.1
3,350,70.2
4,350,348.3
2,351,105.3
2,352,310.5
3,352,178.2
4,352,594
3,352,926.1
2,353,78.3
2,354,75.6
2,355,162
2,355,237.6
2,356,232.2
2,356,664.2
2,357,135
3,357,67.5
2,358,207.9
3,358,197.1
2,358,148.5
2,359,345.6
3,359,534.6
4,359,121.5
3,359,572.4
4,359,345.6
2,360,40.5
3,360,205.2
2,361,264.6
2,362,54
3,362,699.3
2,363,99.9
2,364,170.1
2,365,213.3
4,365,210.6
3,365,901.8
2,366,189
2,367,407.7
2,368,267.3
2,369,118.8
3,369,307.8
4,369,456.3
2,370,5.4
4,370,450.9
2,371,91.8
2,371,221.4
2,372,153.9
2,373,129.6
4,373,747.9
2,374,51.3
2,374,556.2
2,375,78.3
2,376,64.8
2,376,488.7
2,377,189
2,378,78.3
2,379,189
4,379,591.3
2,379,267.3
2,379,35.1
2,380,270
2,381,180.9
2,382,105.3
3,382,788.4
2,383,243
4,383,445.5
3,383,151.2
4,383,1044.9
3,383,537.3
2,384,189
2,385,172.8
2,385,224.1
2,385,91.8
2,386,35.1
2,387,318.6
4,387,537.3
3,387,29.7
2,387,45.9
2,388,202.5
2,389,496.8
3,389,567
3,389,631.8
2,390,159.3
4,390,278.1
2,390,132.3
2,391,162
3,391,434.7
2,392,5.4
3,392,1142.1
2,393,113.4
2,394,199.8
2,395,256.5
2,396,159.3
2,396,175.5
3,396,251.1
4,396,251.1
2,396,529.2
3,396,469.8
4,396,297
4,396,64.8
3,396,248.4
3,396,221.4
4,396,442.8
2,396,75.6
2,397,64.8
4,397,1096.2
2,398,218.7
4,398,270
2,399,70.2
2,400,189
3,400,267.3
2,401,116.1
2,402,210.6
2,403,121.5
3,403,569.7
2,404,164.7
2,405,105.3
2,405,612.9
2,406,224.1
4,406,421.2
2,407,135
2,407,286.2
2,408,148.5
2,409,151.2
3,409,820.8
2,409,545.4
4,409,653.4
4,409,456.3
2,409,278.1
4,409,340.2
3,409,213.3
2,410,78.3
4,410,164.7
2,411,167.4
2,411,75.6
2,412,148.5
3,412,99.9
4,412,97.2
2,413,143.1
3,413,480.6
4,413,993.6
2,414,261.9
2,415,415.8
3,415,64.8
2,416,189
2,416,129.6
2,417,137.7
2,418,164.7
2,419,116.1
3,419,432
2,420,102.6
4,420,480.6
2,421,108
4,421,140.4
3,421,480.6
3,421,256.5
4,421,818.1
2,422,135
3,422,718.2
2,423,86.4
2,424,126.9
2,425,32.4
2,425,210.6
2,426,99.9
4,426,116.1
2,427,2.7
2,428,118.8
2,429,118.8
2,430,232.2
2,431,91.8
3,431,91.8
4,431,1293.3
2,432,45.9
2,433,537.3
4,433,612.9
3,433,801.9
2,434,67.5
2,435,113.4
2,435,494.1
4,435,1142.1
2,435,334.8
3,435,1188
4,435,175.5
2,436,94.5
2,437,51.3
3,437,75.6
4,437,132.3
2,438,105.3
3,438,591.3
4,438,596.7
2,439,97.2
2,440,83.7
2,440,213.3
3,440,429.3
2,441,394.2
2,442,51.3
3,442,337.5
3,442,56.7
4,442,394.2
3,442,18.9
2,442,105.3
2,442,253.8
2,443,89.1
3,443,62.1
3,443,491.4
4,443,610.2
2,444,105.3
4,444,102.6
4,444,567
2,445,118.8
4,445,602.1
3,445,407.7
2,446,156.6
3,446,634.5
4,446,639.9
3,446,486
2,447,94.5
3,447,791.1
4,447,445.5
4,447,218.7
2,448,132.3
2,448,251.1
3,448,534.6
4,448,542.7
2,449,78.3
3,449,483.3
4,449,645.3
2,450,48.6
2,450,121.5
4,450,151.2
4,450,13.5
4,450,83.7
3,450,43.2
2,451,113.4
2,452,216
3,452,780.3
3,452,737.1
2,452,267.3
2,452,372.6
2,453,37.8
2,454,108
2,455,13.5
2,455,310.5
2,456,105.3
3,456,723.6
4,456,450.9
2,457,75.6
3,457,97.2
4,457,585.9
2,458,72.9
2,459,81
2,460,102.6
3,460,259.2
3,460,1015.2
4,460,256.5
2,461,67.5
3,461,569.7
3,461,826.2
4,461,45.9
4,461,567
2,462,59.4
2,462,302.4
2,462,496.8
2,463,97.2
2,464,113.4
2,465,70.2
3,465,97.2
2,465,364.5
2,466,8.1
4,466,299.7
3,466,62.1
2,467,75.6
3,467,542.7
2,467,561.6
2,468,43.2
3,468,523.8
2,469,72.9
2,470,64.8
2,471,56.7
4,471,418.5
2,472,27
2,473,75.6
2,474,59.4
2,475,64.8
4,475,642.6
2,476,62.1
4,476,534.6
2,477,64.8
3,477,369.9
4,477,1042.2
4,477,342.9
2,478,70.2
2,478,459
3,478,550.8
2,479,51.3
2,480,51.3
4,480,664.2
2,481,59.4
2,482,40.5
4,482,545.4
4,482,675
2,483,56.7
3,483,513
4,483,693.9
3,483,607.5
4,483,931.5
3,483,753.3
3,483,669.6
4,483,386.1
4,483,402.3
4,483,591.3
4,483,731.7
4,483,375.3
2,484,40.5
3,484,923.4
2,485,27
3,485,72.9
4,485,855.9
3,485,72.9
2,486,35.1
2,487,37.8
2,487,108
4,487,796.5
2,487,1055.7
2,488,10.8
3,488,159.3
4,488,167.4
2,488,143.1
2,489,27
2,490,16.2
4,490,691.2
2,490,81
2,490,464.4
2,491,37.8
4,491,615.6
2,492,16.2
4,492,37.8
4,492,923.4
3,492,607.5
4,492,132.3
2,492,399.6
2,492,291.6
2,493,24.3
3,493,1017.9
4,493,13.5
2,494,27
3,494,172.8
4,494,270
2,495,32.4
2,495,172.8
2,496,32.4
3,496,823.5
2,496,278.1
2,497,8.1
2,498,13.5
3,498,351
2,499,413.1
2,500,10.8
2,501,718.2
2,502,8.1
2,503,13.5
2,504,13.5
3,504,1309.5
4,504,164.7
3,504,675
2,505,523.8
2,506,2.7
2,506,0
2,506,180.9
2,506,151.2
2,506,342.9
3,0,461.7
3,0,394.2
3,0,1282.5
4,0,610.2
3,0,189
3,0,828.9
3,0,564.3
4,0,461.7
3,0,680.4
3,0,648
3,0,45.9
4,0,580.5
3,0,696.6
4,0,1204.2
3,0,926.1
4,0,386.1
3,0,415.8
4,0,529.2
3,0,704.7
3,0,837
4,0,432
4,0,545.4
3,0,205.2
4,0,793.8
3,0,297
3,0,561.6
3,0,10.8
4,0,467.1
3,0,1333.8
4,0,453.6
3,0,105.3
4,0,891
4,0,556.2
3,0,2.7
4,0,818.1
