Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
239,1552,0,54.7,1553,0.80120472,0.073687592,0.001922644,0.80120472,0.073687592,9.220322644,0,0
239.1,4740,9,154.6,4802,1.447996247,0.191841184,0.004563648,1.447996247,0.191841184,4.228563648,2,0
239.1,5012,0,162.9,5137,3.329042628,0.082095558,0.003668814,3.329042628,0.082095558,3.815368814,0,0
239.3,1557,14,54.8,1688,0.540509785,0.036757603,0.005532997,0.540509785,0.036757603,9.226932997,2,0
239.4,2549,0,84.5,2577,0.279790951,0.133268044,0.035294347,0.279790951,0.133268044,7.779494347,0,0
239.4,2160,0,73.1,2231,0.286489006,0.074601182,0.003392998,0.286489006,0.074601182,8.316092998,0,0
239.4,2062,0,69.5,1973,1.192936122,0.074840785,0.001080548,1.192936122,0.074840785,8.495480548,0,0
239.4,5936,0,190.8,6087,2.914030338,0.162768112,0.005324555,2.914030338,0.162768112,2.439524555,0,0
239.5,2150,0,72.7,2117,0.440261779,0.118037171,0.008673588,0.440261779,0.118037171,8.350673588,0,0
239.7,2859,0,94.3,4683,0.702725302,0.080561835,0.206374068,0.702725302,0.080561835,7.475574068,0,0
239.7,4643,0,152.2,5231,2.797499232,0.090515303,0.00501776,2.797499232,0.090515303,4.38161776,0,0
239.8,6693,0,213.8,6768,2.204120931,0.13853601,0.003061431,2.204120931,0.13853601,1.300361431,0,0
239.8,5582,0,181.5,5605,2.211764454,0.155972419,0.007345169,2.211764454,0.155972419,2.922845169,0,0
239.8,3968,0,130.5,4075,-0.455092576,0.056618146,0.001205093,-0.455092576,0.056618146,5.467405093,0,0
239.8,3765,8,123.6,3885,1.740197337,0.085184604,0.008857449,1.740197337,0.085184604,5.820257449,2,0
239.9,6769,0,216.2,6525,1.830276174,0.104086507,0.003631517,1.830276174,0.104086507,1.184831517,0,0
240.1,6321,0,202.4,6490,1.125197044,0.003501328,0.004276044,1.125197044,0.003501328,1.887076044,0,0
240.1,2552,0,84.5,2577,0.287422634,0.132793838,0.034821793,0.287422634,0.132793838,7.811621793,0,0
240.1,4529,0,149,4466,2.817030397,0.062617453,0.002285739,2.817030397,0.062617453,4.559085739,0,0
240.2,6780,0,216.5,7374,4.112310475,0.125759092,0.007197478,4.112310475,0.125759092,1.191697478,0,0
240.2,6799,0,217,6971,2.100469837,0.109974439,0.017089641,2.100469837,0.109974439,1.177789641,0,0
240.2,2222,0,75,2251,1.474656717,0.136348678,0.006252601,1.474656717,0.136348678,8.268952601,0,0
240.3,1584,0,55.7,2911,1.502893032,0.112148111,0.003984229,1.502893032,0.112148111,9.235584229,0,0
240.6,3826,6,125.7,3683,1.936962102,0.042142656,0.004040326,1.936962102,0.042142656,5.745240326,2,0
240.6,2170,0,73.5,2234,0.081982054,0.080860498,0.053608222,0.081982054,0.080860498,8.407008222,0,0
240.6,3501,0,115.8,3641,2.027170878,0.070368628,0.015908613,2.027170878,0.070368628,6.256808613,0,0
240.7,5568,0,181.2,7357,1.633364882,0.07789081,0.003922856,1.633364882,0.07789081,2.978122856,0,0
240.7,2873,0,94.8,2846,1.700717002,0.177057368,0.006560742,1.700717002,0.177057368,7.300860742,0,0
240.7,5428,19,176.7,5620,3.912911291,0.039125083,0.002186243,3.912911291,0.039125083,3.199386243,2,0
240.8,3900,3,128.1,4038,-0.170154231,0.147366053,0.013962539,-0.170154231,0.147366053,5.649962539,2,0
240.9,4840,3,158.1,4336,0.681519235,0.001655185,0.004914099,0.681519235,0.001655185,4.143814099,2,0
240.9,2869,0,94.7,2920,1.895510826,0.044869652,0.002058807,1.895510826,0.044869652,7.314358807,0,0
240.9,4855,0,158.4,4764,1.091294666,0.187595883,0.010309212,1.091294666,0.187595883,4.135509212,0,0
240.9,2174,0,73.6,2231,0.308962596,0.073937714,0.007187135,0.308962596,0.073937714,8.373787135,0,0
241,5211,0,169.1,5200,1.337640455,0.05675433,0.002451504,1.337640455,0.05675433,3.596151504,0,0
241,5473,4,178.5,5674,4.267437193,0.05516523,0.006007833,4.267437193,0.05516523,3.130307833,2,0
241,5413,28,176.3,5593,3.76067037,0.085746351,0.004068503,3.76067037,0.085746351,3.237968503,2,0
241,5702,0,184.7,5769,2.624473407,0.126421548,0.013491579,2.624473407,0.126421548,2.826791579,0,0
241,2198,0,74.3,2137,1.577177524,0.132624752,0.01190715,1.577177524,0.132624752,8.34810715,0,0
241,4768,2,155.6,4769,1.285317713,0.184653614,0.00650469,1.285317713,0.184653614,4.27540469,2,0
241,4789,16,156.4,4769,1.277072814,0.190366892,0.009159936,1.277072814,0.190366892,4.238959936,2,0
