set,z,num
1,20.14,0.0
2,20.14,0.0
3,20.14,0.0
1,20.246000000000002,0.0
2,20.246000000000002,0.0
3,20.246000000000002,0.0
1,20.352,0.0
2,20.352,0.0
3,20.352,0.0
1,20.458000000000002,0.0
2,20.458000000000002,0.0
3,20.458000000000002,0.0
1,20.564,0.0
2,20.564,0.0
3,20.564,0.0
1,20.67,0.0
2,20.67,0.0
3,20.67,0.0
1,20.776,9.433962264150944
2,20.776,0.0
3,20.776,1.0
1,20.882,0.0
2,20.882,0.0
3,20.882,1.0
1,20.988,0.0
2,20.988,0.0
3,20.988,1.0
1,21.094,0.0
2,21.094,0.0
3,21.094,1.0
1,21.2,0.0
2,21.2,0.0
3,21.2,1.0
1,21.306,0.0
2,21.306,0.0
3,21.306,1.0
1,21.412000000000003,9.433962264150944
2,21.412000000000003,9.433962264150944
3,21.412000000000003,1.0
1,21.518,9.433962264150944
2,21.518,0.0
3,21.518,1.0
1,21.624000000000002,0.0
2,21.624000000000002,0.0
3,21.624000000000002,2.0
1,21.73,0.0
2,21.73,0.0
3,21.73,2.0
1,21.836000000000002,9.433962264150944
2,21.836000000000002,0.0
3,21.836000000000002,3.0
1,21.942,9.433962264150944
2,21.942,9.433962264150944
3,21.942,4.0
1,22.048000000000002,9.433962264150944
2,22.048000000000002,0.0
3,22.048000000000002,4.0
1,22.154,9.433962264150944
2,22.154,18.867924528301888
3,22.154,5.0
1,22.26,0.0
2,22.26,0.0
3,22.26,3.0
1,22.366,9.433962264150944
2,22.366,0.0
3,22.366,3.0
1,22.472,0.0
2,22.472,18.867924528301888
3,22.472,3.0
1,22.578,18.867924528301888
2,22.578,18.867924528301888
3,22.578,3.0
1,22.684,18.867924528301888
2,22.684,9.433962264150944
3,22.684,2.0
1,22.790000000000003,9.433962264150944
2,22.790000000000003,18.867924528301888
3,22.790000000000003,2.0
1,22.896,9.433962264150944
2,22.896,9.433962264150944
3,22.896,2.0
1,23.002000000000002,0.0
2,23.002000000000002,0.0
3,23.002000000000002,2.0
1,23.108,0.0
2,23.108,9.433962264150944
3,23.108,2.0
1,23.214000000000002,0.0
2,23.214000000000002,9.433962264150944
3,23.214000000000002,1.0
1,23.32,0.0
2,23.32,0.0
3,23.32,0.0
1,23.426000000000002,0.0
2,23.426000000000002,0.0
3,23.426000000000002,0.0
1,23.532,9.433962264150944
2,23.532,0.0
3,23.532,1.0
1,23.638,0.0
2,23.638,0.0
3,23.638,1.0
1,23.744,0.0
2,23.744,0.0
3,23.744,1.0
1,23.85,0.0
2,23.85,0.0
3,23.85,1.0
1,23.956,0.0
2,23.956,0.0
3,23.956,1.0
1,24.062,0.0
2,24.062,0.0
3,24.062,1.0
1,24.168,0.0
2,24.168,0.0
3,24.168,1.0
1,24.274,0.0
2,24.274,9.433962264150944
3,24.274,0.0
1,24.380000000000003,0.0
2,24.380000000000003,0.0
3,24.380000000000003,0.0
1,24.486,0.0
2,24.486,0.0
3,24.486,0.0
1,24.592000000000002,0.0
2,24.592000000000002,0.0
3,24.592000000000002,0.0
1,24.698,0.0
2,24.698,0.0
3,24.698,0.0
1,24.804000000000002,0.0
2,24.804000000000002,0.0
3,24.804000000000002,0.0
1,24.91,0.0
2,24.91,0.0
3,24.91,0.0
1,25.016000000000002,18.867924528301888
2,25.016000000000002,0.0
3,25.016000000000002,1.0
1,25.122,0.0
2,25.122,0.0
3,25.122,2.0
1,25.228,0.0
2,25.228,0.0
3,25.228,2.0
1,25.334,0.0
2,25.334,0.0
3,25.334,2.0
1,25.44,0.0
2,25.44,0.0
3,25.44,2.0
1,25.546,0.0
2,25.546,9.433962264150944
3,25.546,1.0
1,25.652,0.0
2,25.652,0.0
3,25.652,1.0
1,25.758000000000003,0.0
2,25.758000000000003,0.0
3,25.758000000000003,1.0
1,25.864,0.0
2,25.864,9.433962264150944
3,25.864,1.0
