Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
130.4,29387,24,110.6,20216,1.864172526,0.023127926,0.16166443,1.864172526,0.023127926,4.11286443,2,0
130.4,33268,0,123.6,22927,3.388697562,0.144603756,0.007422046,3.388697562,0.144603756,1.372622046,0,0
130.4,27837,71,105.3,19187,2.727335258,0.078670612,0.005998945,2.727335258,0.078670612,5.033598945,1,0
130.4,32903,7,122.4,21508,2.935814754,0.124235874,11.04627943,2.935814754,0.124235874,12.64827943,2,0
130.4,28315,0,106.8,19554,3.068659403,0.077516456,0.016369841,3.068659403,0.077516456,4.733569841,0,0
130.4,29761,0,111.9,20656,1.799310066,0.12969539,0.003712656,1.799310066,0.12969539,3.704512656,0,0
130.4,32358,377,120.7,21567,-0.676715243,0.041409181,1.26685629,-0.676715243,0.041409181,3.20925629,1,0
130.4,19325,104,76.3,18187,-2.90883309,0.049790012,0.002859006,-2.90883309,0.049790012,10.82405901,1,0
130.4,29540,0,111.2,20497,0.218450536,0.044790738,0.003510038,0.218450536,0.044790738,3.843110038,0,0
130.4,25740,205,98.1,17294,1.000430651,0.086111652,0.003923554,1.000430651,0.086111652,6.464323554,1,0
130.4,30600,156,114.5,19617,-0.116066875,0.14112499,8.017060983,-0.116066875,0.14112499,11.19786098,1,0
130.4,33616,253,124.9,20024,2.751618238,0.06206904,2.594809417,2.751618238,0.06206904,3.702409417,1,0
130.4,32985,245,122.6,23407,0.914462302,0.068906912,1.267222728,0.914462302,0.068906912,2.824422728,1,0
130.4,31766,38,118.6,21829,2.602792492,0.066428743,0.003799075,2.602792492,0.066428743,2.364199075,2,0
130.4,25931,0,98.9,23935,0.377108197,0.098855431,0.140447789,0.377108197,0.098855431,6.453647789,0,0
130.4,29040,67,109.4,16937,2.159342184,0.159594524,2.2975433,2.159342184,0.159594524,6.5171433,1,0
130.4,32608,197,121.5,22227,0.345866074,0.092757551,0.0042284,0.345866074,0.092757551,1.7914284,1,0
130.4,34045,0,126.3,23386,3.340702292,0.057306648,0.033916812,3.340702292,0.057306648,0.864716812,0,0
130.5,33418,28,124.2,23028,3.204359377,0.019362702,0.005008209,3.204359377,0.019362702,1.258608209,2,0
130.5,28278,100,106.7,19338,1.46950163,0.004092003,0.646379978,1.46950163,0.004092003,5.391979978,1,0
130.5,35005,86,129.5,23917,3.148106061,0.070100057,0.00575245,3.148106061,0.070100057,0.20695245,1,0
130.5,32988,143,122.7,22281,3.744780213,0.026348825,3.238283368,3.744780213,0.026348825,4.800283368,1,0
130.5,32597,22,121.5,22515,-0.131433213,0.108363354,0.003121231,-0.131433213,0.108363354,1.800721231,1,0
130.5,33427,0,124.2,23018,2.065324645,0.082879683,0.007842359,2.065324645,0.082879683,1.259442359,0,0
130.5,34282,30,127.1,23593,3.273802744,0.096967376,0.003889898,3.273802744,0.096967376,0.684689898,1,0
