set,int,length
3,0,18.9
4,0,561.6
3,0,18.9
4,0,191.70000000000002
3,0,18.9
4,0,143.1
4,0,413.1
3,0,5.4
4,0,396.90000000000003
4,0,529.2
4,0,388.8
3,0,13.500000000000002
4,0,251.1
4,0,348.3
3,0,13.500000000000002
4,0,369.90000000000003
4,0,318.6
3,0,8.1
4,0,72.9
4,0,18.9
3,0,0.0
4,0,264.6
4,0,121.50000000000001
4,0,240.3
4,0,999.0
4,0,324.0
4,0,445.5
4,0,191.70000000000002
4,0,259.2
4,0,475.2
4,0,27.000000000000004
4,0,459.0
4,0,32.4
4,0,113.4
4,0,494.1
4,0,261.90000000000003
4,0,342.90000000000003
4,0,688.5
4,0,367.20000000000005
4,0,396.90000000000003
3,0,210.60000000000002
4,0,1007.1000000000001
4,0,1250.1
4,0,248.4
4,0,372.6
4,0,29.7
4,0,334.80000000000007
4,0,326.7
4,0,232.20000000000002
4,0,151.2
4,0,302.4
4,0,108.00000000000001
4,0,434.70000000000005
4,0,386.1
4,0,243.00000000000003
4,0,237.6
4,0,240.3
4,0,442.8
4,0,491.4
4,0,43.2
4,0,180.9
4,0,226.8
4,0,394.2
4,0,180.9
4,0,70.2
3,0,180.9
4,0,477.90000000000003
4,0,540.0
4,0,380.70000000000005
4,0,156.60000000000002
4,0,542.7
4,0,229.5
4,0,237.6
4,0,307.8
4,0,364.50000000000006
4,0,718.2
4,0,132.3
4,0,194.4
4,0,364.50000000000006
4,0,232.20000000000002
3,0,162.0
4,0,791.1
4,0,243.00000000000003
4,0,40.5
4,0,102.60000000000001
4,0,186.3
4,0,361.8
4,0,313.20000000000005
4,0,278.1
4,0,248.4
4,0,175.50000000000003
4,0,213.3
4,0,234.90000000000003
4,0,702.0000000000001
4,0,685.8000000000001
4,0,923.4
4,0,499.5
4,0,51.300000000000004
4,0,283.50000000000006
4,0,143.1
4,0,275.40000000000003
4,0,359.1
4,0,45.900000000000006
4,0,434.70000000000005
3,0,467.1
4,0,515.7
3,0,145.8
4,0,110.7
4,0,375.3
4,0,207.9
4,0,229.5
4,0,267.3
4,0,1026.0
4,0,126.9
4,0,278.1
4,0,145.8
4,0,272.7
4,0,91.80000000000001
4,0,21.6
4,0,461.7
4,0,288.9
4,0,569.6999999999999
4,0,240.3
4,0,361.8
4,0,67.5
4,0,140.4
4,0,297.00000000000006
4,0,383.40000000000003
4,0,280.8
4,0,645.3
4,0,218.70000000000002
4,0,367.20000000000005
4,0,140.4
4,0,286.2
4,0,194.4
4,0,567.0000000000001
4,0,834.3000000000001
4,0,359.1
4,0,56.7
4,0,94.5
4,0,456.3
4,0,59.4
4,0,234.90000000000003
4,0,477.90000000000003
4,0,72.9
4,0,599.4000000000001
4,0,99.9
4,0,496.8
3,0,116.10000000000001
4,0,207.9
4,0,81.0
4,0,24.3
4,0,275.40000000000003
4,0,129.6
4,0,415.8
4,0,51.300000000000004
4,0,156.60000000000002
4,0,405.0
4,0,243.00000000000003
4,0,869.4000000000001
4,0,467.1
4,0,13.500000000000002
4,0,453.6
3,0,29.7
4,0,283.50000000000006
4,0,43.2
3,0,413.1
4,0,340.2
4,0,216.00000000000003
4,0,189.0
4,0,167.40000000000003
4,0,604.8
4,0,240.3
4,0,178.2
4,0,35.1
4,0,189.0
4,0,410.40000000000003
4,0,232.20000000000002
4,0,199.8
4,0,518.4
4,0,294.3
4,0,37.8
4,0,156.60000000000002
4,0,54.00000000000001
4,0,72.9
4,0,121.50000000000001
4,0,861.3000000000001
4,0,421.20000000000005
4,0,413.1
4,0,448.20000000000005
4,0,275.40000000000003
4,0,410.40000000000003
4,0,494.1
4,0,261.90000000000003
4,0,229.5
4,0,35.1
4,0,820.8000000000001
4,0,72.9
4,0,275.40000000000003
4,0,369.90000000000003
4,0,256.5
4,0,32.4
4,0,637.2
4,0,145.8
4,0,210.60000000000002
4,0,170.1
4,0,853.2
4,0,270.0
4,0,186.3
4,0,291.6
3,0,199.8
4,0,172.8
4,0,175.50000000000003
4,0,21.6
4,0,205.20000000000002
4,0,464.40000000000003
4,0,180.9
4,0,369.90000000000003
4,0,434.70000000000005
4,0,245.7
4,0,91.80000000000001
4,0,291.6
4,0,162.0
4,0,37.8
4,0,178.2
4,0,86.4
4,0,232.20000000000002
3,0,372.6
4,0,113.4
4,0,594.0000000000001
4,0,189.0
4,0,54.00000000000001
4,0,256.5
4,0,372.6
4,0,224.10000000000002
4,0,288.9
3,0,116.10000000000001
3,0,342.90000000000003
4,0,270.0
4,0,172.8
4,0,764.1
4,0,602.1000000000001
4,0,342.90000000000003
3,0,170.1
4,0,35.1
4,0,726.3000000000001
4,0,459.0
4,0,372.6
4,0,135.0
4,0,723.6
4,0,213.3
4,0,137.70000000000002
4,0,56.7
4,0,51.300000000000004
4,0,91.80000000000001
4,0,40.5
4,0,94.5
4,0,351.00000000000006
4,0,375.3
4,0,86.4
4,0,472.50000000000006
4,0,394.2
4,0,70.2
4,0,361.8
4,0,94.5
4,0,834.3000000000001
4,0,99.9
4,0,97.2
4,0,24.3
3,0,140.4
4,0,226.8
4,0,359.1
4,0,639.9
4,0,35.1
4,0,272.7
4,0,699.3000000000001
4,0,126.9
3,0,132.3
4,0,51.300000000000004
4,0,467.1
3,0,297.00000000000006
3,0,459.0
4,0,283.50000000000006
4,0,148.50000000000003
4,0,54.00000000000001
4,0,299.70000000000005
4,0,35.1
4,0,62.1
4,0,278.1
4,0,888.3000000000001
4,0,64.8
4,0,372.6
4,0,475.2
4,0,712.8
4,0,415.8
4,0,78.30000000000001
4,0,221.4
3,0,267.3
4,0,337.5
4,0,97.2
4,0,48.6
4,0,13.500000000000002
4,0,386.1
4,0,396.90000000000003
4,0,226.8
4,0,32.4
4,0,545.4
4,0,313.20000000000005
4,0,691.2
4,0,599.4000000000001
4,0,402.30000000000007
4,0,920.7
4,0,48.6
4,0,286.2
4,0,372.6
4,0,37.8
4,0,288.9
4,0,18.9
4,0,267.3
4,0,40.5
4,0,718.2
4,0,499.5
4,0,29.7
4,0,718.2
4,0,226.8
4,0,67.5
4,0,488.70000000000005
4,0,180.9
4,0,151.2
4,0,1188.0000000000002
4,0,394.2
4,0,99.9
4,0,234.90000000000003
4,0,264.6
4,0,307.8
4,0,64.8
4,0,361.8
4,0,99.9
4,0,170.1
4,0,464.40000000000003
4,0,475.2
4,0,156.60000000000002
4,0,961.2
4,0,348.3
4,0,291.6
4,0,148.50000000000003
4,0,577.8
4,0,99.9
4,0,340.2
4,0,313.20000000000005
4,0,386.1
4,0,367.20000000000005
4,0,207.9
4,0,145.8
4,0,54.00000000000001
4,0,86.4
4,0,369.90000000000003
4,0,186.3
4,0,286.2
4,0,418.50000000000006
4,0,59.4
4,0,13.500000000000002
4,0,54.00000000000001
4,0,97.2
4,0,280.8
4,0,359.1
3,0,356.4
4,0,140.4
4,0,240.3
4,0,561.6
4,0,359.1
4,0,380.70000000000005
4,0,110.7
4,0,237.6
4,0,135.0
4,0,372.6
4,0,502.2
4,0,745.2
4,0,467.1
4,0,183.60000000000002
4,0,612.9
4,0,35.1
4,0,110.7
3,0,116.10000000000001
4,0,170.1
4,0,124.2
4,0,140.4
4,0,297.00000000000006
4,0,70.2
4,0,234.90000000000003
4,0,59.4
4,0,113.4
4,0,283.50000000000006
4,0,631.8000000000001
4,0,145.8
4,0,148.50000000000003
4,0,37.8
4,0,213.3
4,0,175.50000000000003
4,0,394.2
4,0,672.3
4,0,332.1
4,0,164.70000000000002
4,0,202.5
4,0,267.3
4,0,440.1
3,0,180.9
4,0,402.30000000000007
4,0,1120.5
4,0,375.3
4,0,645.3
4,0,45.900000000000006
4,0,237.6
4,0,472.50000000000006
4,0,467.1
3,0,237.6
4,0,159.3
4,0,307.8
3,0,64.8
4,0,499.5
4,0,205.20000000000002
4,0,132.3
4,0,113.4
4,0,218.70000000000002
4,0,27.000000000000004
4,0,43.2
4,0,442.8
3,0,396.90000000000003
4,0,35.1
4,0,615.6
4,0,210.60000000000002
4,0,302.4
4,0,164.70000000000002
4,0,345.6
4,0,594.0000000000001
4,0,197.1
3,0,108.00000000000001
4,0,83.70000000000002
4,0,297.00000000000006
4,0,359.1
4,0,437.40000000000003
4,0,83.70000000000002
4,0,189.0
4,0,202.5
4,0,232.20000000000002
4,0,307.8
4,0,572.4
4,0,183.60000000000002
4,0,450.90000000000003
4,0,305.1
4,0,413.1
4,0,251.1
4,0,450.90000000000003
4,0,197.1
4,0,156.60000000000002
4,0,43.2
4,0,378.0
4,0,272.7
4,0,37.8
4,0,216.00000000000003
4,0,251.1
4,0,445.5
4,0,321.3
3,0,210.60000000000002
4,0,388.8
4,0,364.50000000000006
4,0,351.00000000000006
4,0,199.8
4,0,62.1
4,0,51.300000000000004
4,0,113.4
3,0,375.3
4,0,75.6
