Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
231,20741,74,230.8,26589,3.097020298,0.114369091,1.979117635,3.097020298,0.114369091,1.988817635,2,1
231,20742,134,230.8,26589,3.167929501,0.107629591,1.8336169,3.167929501,0.107629591,1.8433169,2,1
231,18342,23,209.8,25679,2.945104281,0.053560788,1.403444884,2.945104281,0.053560788,2.460044884,2,1
231,18745,51,213.2,25679,3.003555378,0.045908084,1.526413442,3.003555378,0.045908084,2.412713442,2,1
231,20080,30,224.9,25691,1.689308256,0.044325955,6.306676692,1.689308256,0.044325955,6.613676692,2,1
231,18968,97,215.1,26268,1.64641327,0.096685653,2.168833652,1.64641327,0.096685653,2.964333652,2,1
231,12462,8,156.5,26596,0.647195362,0.124975341,2.026845975,0.647195362,0.124975341,5.752145975,2,1
231,19946,103,223.7,25536,1.019266719,0.18159549,5.014611428,1.019266719,0.18159549,5.380211428,2,1
231,10952,68,142.9,26574,-0.981576943,0.057455043,0.013193257,-0.981576943,0.057455043,4.420393257,2,1
231,20243,102,226.3,24539,0.301624913,0.158089177,0.004984647,0.301624913,0.158089177,0.239284647,2,1
231,20360,132,227.6,24539,0.254513164,0.16278977,0.0017626,0.254513164,0.16278977,0.1735626,2,1
231,19068,0,216.1,24305,1.193335252,0.110484036,0.008281481,1.193335252,0.110484036,0.755481481,0,0
231,19532,17,220.2,25999,1.201656449,0.0658644,1.244190095,1.201656449,0.0658644,1.784390095,2,1
231,19533,2,220.2,25999,1.19060989,0.068634828,1.283055868,1.19060989,0.068634828,1.823255868,2,1
231,20592,46,229.6,26383,0.901364722,0.066332214,6.325039392,0.901364722,0.066332214,6.399039392,2,1
231,19452,4,219.6,25858,0.150436266,0.013829856,7.290716513,0.150436266,0.013829856,7.862116513,2,1
231,19010,0,215.6,26156,1.33492392,0.123368584,2.696012758,1.33492392,0.123368584,3.469812758,0,1
231,20340,12,227.3,22087,-0.45639299,0.102778652,1.030921141,-0.45639299,0.102778652,1.220221141,2,1
231.1,19710,8,221.8,24648,0.594659318,0.059739118,0.002465231,0.594659318,0.059739118,0.467465231,2,0
231.1,16414,0,191.9,25976,1.328558069,0.090669069,1.21428641,1.328558069,0.090669069,3.17038641,0,1
231.1,20329,0,227.2,26053,0.765363027,0.088598776,1.443704235,0.765363027,0.088598776,1.637004235,0,1
231.1,18211,0,208.5,24583,2.543048768,0.085733414,0.005200715,2.543048768,0.085733414,1.132200715,0,0
231.1,18734,0,213.1,25989,0.815774821,0.11006689,0.005599563,0.815774821,0.11006689,0.903699563,0,0
231.1,14160,13,171.8,26156,1.027975485,0.163953081,0.001989138,1.027975485,0.163953081,2.965989138,2,1
231.1,11362,74,147,26582,-0.366440165,0.136203635,0.002798216,-0.366440165,0.136203635,4.209798216,2,1
231.1,18947,0,215,24316,-0.087773856,0.084963886,9.141486249,-0.087773856,0.084963886,9.949386249,0,1
231.2,18849,33,214.1,26614,-0.254916449,0.181956968,1.490285866,-0.254916449,0.181956968,2.341885866,2,1
231.2,18850,13,214.1,26614,-0.275841337,0.183836141,1.540031397,-0.275841337,0.183836141,2.391631397,2,1
231.2,19005,97,215.5,26614,-0.187956808,0.175943613,1.39770017,-0.187956808,0.175943613,2.18270017,2,1
231.2,19447,0,219.6,24185,2.397271204,0.053583846,3.53779343,2.397271204,0.053583846,4.11629343,0,1
231.2,19346,53,218.8,25444,-0.100072278,0.168051084,1.357668943,-0.100072278,0.168051084,1.973868943,2,1
231.2,8550,35,119.7,25991,0.500662146,0.157966173,0.737026532,0.500662146,0.157966173,6.313426532,2,1
231.2,20289,7,226.8,25984,0.039445663,0.039042623,1.497400939,0.039445663,0.039042623,1.716600939,2,1
231.2,20573,68,229.4,26624,2.524981717,0.053106969,1.545962592,2.524981717,0.053106969,1.636462592,2,1
231.2,17527,64,202.2,24540,2.701762802,0.040035199,0.004625545,2.701762802,0.040035199,1.454925545,2,1
231.3,20448,31,228.4,23299,0.234050939,0.063642332,0.917254321,0.234050939,0.063642332,1.059654321,2,1
231.3,18789,10,213.6,26286,-0.673225231,0.14488577,0.009573213,-0.673225231,0.14488577,0.894973213,2,0
231.3,19744,126,222,25438,2.597762343,0.138161055,1.143516165,2.597762343,0.138161055,1.606016165,2,1
231.3,19745,130,222,25438,2.606411582,0.139258623,1.137142311,2.606411582,0.139258623,1.599642311,2,1
